date,symbol,ipo_price,open_price,pm,minutes,pem,shares,outstanding,leading_underwriter,exchange,sector,industry
20130926,AAOI,10.00,10.00,10.09,0,10.09,3600000,12604334,piper jaffray,NASDAQ,Technology,Technology
20150429,AAPC,10.00,10.01,10.04,1,10.04,7500000,10137500,citigroup,NASDAQ,Conglomerates,Conglomerates
20140731,AAVL,17.00,25.00,27.48,7,27.48,6000000,21357278,jefferies,NASDAQ,Healthcare,Biotechnology
20141022,ABCW,26.00,28.66,29.90,0,30.45,371959,9300000,sandler o'neill,NASDAQ,Financial,Savings & Loans
20131017,ABGB,12.18,12.33,12.77,2,12.78,50000000,140705272,citigroup,NASDAQ,N/A,N/A
20140613,ABY,29.00,35.16,35.89,10,37.00,24850000,80000000,bofa merrill lynch,NASDAQ,Utilities,Electric Utilities
20110211,ACRX,5.00,5.00,5.09,0,5.09,8000000,19371750,piper jaffray,NASDAQ,Healthcare,Health Care
20150506,ADAP,17.00,19.25,19.50,0,19.50,11250000,70785317,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20130522,ADHD,8.00,8.25,8.30,0,8.30,3125000,11126884,aegis,NASDAQ,Healthcare,Biotechnology
20140410,ADMS,16.00,16.85,17.24,0,17.24,3000000,16431700,credit suisse,NASDAQ,Healthcare,Health Care
20150415,ADRO,17.00,32.00,34.23,2,34.88,7000000,58950504,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20101022,AEGR,9.50,9.70,10.92,5,10.92,5000000,16853236,leerink,NASDAQ,Healthcare,Biotechnology
20131025,AERI,10.00,10.55,10.86,1,10.86,6720000,22205717,rbc,NASDAQ,Healthcare,Health Care
20130212,AFH,5.85,5.85,5.98,2,5.98,4125000,7644392,sandler o'neill,NASDAQ,Financial,Finance
20140912,AFMD,7.00,6.95,7.00,0,7.00,8000000,23984168,jefferies,NASDAQ,Healthcare,Health Care
20130724,AGIO,18.00,29.00,30.49,2,30.49,5888888,30127620,goldman sachs,NASDAQ,Healthcare,Health Care
20140523,AGRX,6.00,5.50,5.85,10,5.94,9166667,18592059,william blair,NASDAQ,Healthcare,Health Care
20140327,AGTC,12.00,12.75,13.50,0,13.50,4166667,13395787,barclays,NASDAQ,Healthcare,Health Care
20140312,AKAO,12.00,12.85,14.00,0,14.00,6000000,16780647,credit suisse,NASDAQ,Healthcare,Health Care
20140320,AKBA,17.00,22.90,23.89,10,24.36,5882353,19268027,credit suisse,NASDAQ,Healthcare,Health Care
20140123,AKER,5.50,5.66,5.70,0,5.70,2727000,4894837,aegis,NASDAQ,N/A,Health Care
20140508,ALDR,10.00,10.35,10.65,1,10.65,8000000,29902822,credit suisse,NASDAQ,Healthcare,Health Care
20140502,ALDX,8.00,7.50,7.81,1,7.81,1500000,5170164,aegis,NASDAQ,Healthcare,Health Care
20150626,ALRM,14.00,16.05,17.60,9,17.88,7000000,44846440,credit suisse,NASDAQ,,Technology
20171101,ALTR,13.00,17.00,17.43,1,17.43,12000000,21387512,rbc,NASDAQ,Technology,Technology
20121010,AMBA,6.00,6.71,6.80,0,6.80,6000000,25909462,morgan stanley,NASDAQ,Technology,Technology
20140213,AMDA,5.75,6.16,6.50,0,6.50,3500000,12127454,jmp,NASDAQ,Healthcare,Health Care
20140625,AMPH,7.00,7.00,7.75,9,7.75,8000000,43405940,jefferies,NASDAQ,Healthcare,Health Care
20100928,AMRS,16.00,16.50,17.23,1,17.25,5300000,42982681,goldman sachs,NASDAQ,Basic Materials,Basic Industries
20101124,ANAC,5.00,5.00,5.15,0,5.15,12000000,26614227,citigroup,NASDAQ,Healthcare,Biotechnology
20111117,ANGI,13.00,18.00,18.75,0,18.75,8793408,55594944,bofa merrill lynch,NASDAQ,Technology,Consumer Services
20150424,APIC,17.00,20.00,20.50,1,20.50,5115000,29087406,credit suisse,NASDAQ,Technology,Application Software
20150626,APPF,12.00,12.15,13.74,2,13.94,6200000,6200000,credit suisse,NASDAQ,Technology,Technology
20150731,AQMS,5.00,6.50,6.55,0,6.55,6600000,13425384,national,NASDAQ,Industrial Goods,Basic Industries
20140307,AQXP,11.00,11.80,12.50,10,12.57,4200000,10045260,jefferies,NASDAQ,Healthcare,Health Care
20110907,ARCP,12.50,12.50,12.61,4,12.61,8800000,9073000,ladenburg thalmann,NASDAQ,Financial,REIT - Diversified
20140619,ARDX,14.00,14.50,14.88,2,14.88,4286000,17886167,citigroup,NASDAQ,Healthcare,Health Care
20140207,ARGS,8.00,8.90,9.91,0,9.91,5625000,19048958,piper jaffray,NASDAQ,N/A,Health Care
20150128,ASND,18.00,21.50,21.97,0,21.97,6000000,22935780,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20121108,ATOS,5.00,4.55,5.00,9,5.00,800000,12919367,dawson james,NASDAQ,Healthcare,Health Care
20141016,ATRA,11.00,9.89,10.89,4,10.89,5000000,19403128,goldman sachs,NASDAQ,N/A,Health Care
20150130,AVGR,13.00,13.43,13.60,0,13.60,5000000,10229806,canaccord genuity,NASDAQ,Healthcare,Health Care
20150210,AVNU,11.00,14.30,14.30,0,14.30,2500000,10009800,keefe bruyette and woods,NASDAQ,Financial,Regional - Southeast Banks
20110629,AWAY,27.00,36.10,38.20,7,41.00,8000000,79829804,morgan stanley,NASDAQ,Technology,Internet Information Providers
20101021,BBRG,14.00,14.50,16.00,6,16.00,10000000,19250000,jefferies,NASDAQ,Services,Consumer Services
20120217,BCOV,11.00,14.50,15.40,5,15.76,5000000,26375037,morgan stanley,NASDAQ,Technology,Technology
20130920,BIND,15.00,15.00,15.00,0,15.00,4700000,15777322,credit suisse,NASDAQ,Healthcare,Biotechnology
20140205,BIOC,10.00,10.00,10.02,0,10.02,1900000,4522358,aegis,NASDAQ,Healthcare,Health Care
20150611,BITI,14.89,16.25,18.50,3,18.50,3761418,12216020,rbc,NASDAQ,N/A,N/A
20141218,BLCM,19.00,24.56,26.03,0,26.23,7350000,25849571,jefferies,NASDAQ,Healthcare,Health Care
20120808,BLMN,11.00,11.60,12.47,9,12.52,16000000,119906167,morgan stanley,NASDAQ,Services,Consumer Services
20111005,BLMT,10.00,10.60,10.70,0,10.70,7820000,N/A,keefe bruyette and woods,NASDAQ,Financial,Finance
20150213,BLPH,12.00,10.00,10.25,0,10.25,5000000,12905326,cowen,NASDAQ,Healthcare,Health Care
20130619,BLUE,17.00,25.50,27.00,6,27.00,5941176,21869488,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20140213,BLVDU,10.00,10.05,10.05,0,10.05,21000000,26250000,citigroup,NASDAQ,,
20130918,BNFT,26.50,42.50,48.49,6,48.49,4935000,24312049,goldman sachs,NASDAQ,Technology,Technology
20150508,BOJA,19.00,26.55,27.97,3,27.97,7750000,35903836,jefferies,NASDAQ,Services,Consumer Services
20101209,BONA,8.50,8.50,21.50,0,21.50,11740000,29349481,bofa merrill lynch,NASDAQ,Services,Entertainment - Diversified
20150430,BPMC,18.00,23.40,23.89,5,23.89,8145834,25831965,goldman sachs,NASDAQ,Healthcare,Health Care
20150722,BUFF,20.00,27.00,27.45,8,27.45,33831554,196070407,citigroup,NASDAQ,N/A,Consumer Non-Durables
20150512,BVXV,5.00,4.89,4.89,0,4.89,1910000,3267434,aegis,NASDAQ,N/A,Health Care
20140515,BWFG,18.00,18.22,18.26,1,18.26,2702703,6579096,sandler o'neill,NASDAQ,Financial,Finance
20150521,BZUN,10.00,10.25,11.28,0,11.28,11000000,11000000,credit suisse,NASDAQ,Services,Consumer Services
20150619,CAFD,21.00,20.75,21.00,2,21.00,20000000,20000000,goldman sachs,NASDAQ,Utilities,Public Utilities
20141002,CALA,10.00,10.22,11.24,3,11.24,8000000,17881573,citigroup,NASDAQ,Healthcare,Health Care
20141113,CAPN,6.50,5.10,5.16,1,5.16,1650000,6472670,maxim,NASDAQ,N/A,N/A
20140131,CARA,11.00,11.62,12.05,10,12.41,5000000,21842431,piper jaffray,NASDAQ,Healthcare,Health Care
20110811,CARB,10.00,10.80,13.40,1,13.40,6250000,24000105,bofa merrill lynch,NASDAQ,Technology,Technology
20150625,CATB,12.00,12.74,13.00,2,13.00,5000000,14547796,citigroup,NASDAQ,Healthcare,Health Care
20120920,CBF,18.00,18.10,18.19,0,18.30,10000000,32573844,credit suisse,NASDAQ,Financial,Regional - Southeast Banks
20150409,CBYL,5.00,6.50,6.58,0,6.58,13000000,24246963,leerink,NASDAQ,Healthcare,Drugs - Generic
20130813,CCCR,6.50,6.00,7.24,2,7.24,1370000,10370000,axiom capital management,NASDAQ,Financial,Finance
20101001,CCIH,13.90,27.00,30.00,0,30.70,6060980,371297132,bofa merrill lynch,NASDAQ,Technology,Technology
20120208,CCXI,10.00,10.49,11.88,1,12.77,4500000,35254914,citigroup,NASDAQ,Healthcare,Health Care
20140717,CDNA,10.00,9.50,9.99,6,9.99,4000000,11570552,piper jaffray,NASDAQ,Services,Health Care
20150519,CDRB,5.00,15.85,16.50,-43,16.50,2000000,13610000,burnham,NASDAQ,Technology,Application Software
20150415,CDTX,16.00,16.11,19.13,7,19.13,4800000,13494118,jefferies,NASDAQ,Healthcare,Health Care
20130627,CDW,17.00,17.64,18.65,9,18.67,23250000,168469728,goldman sachs,NASDAQ,Technology,Consumer Services
20120203,CEMP,6.00,6.20,6.50,0,6.58,8400000,19768962,stifel nicolaus,NASDAQ,Healthcare,Biotechnology
20120222,CERE,13.00,14.80,15.41,2,15.41,5000000,23477907,goldman sachs,NASDAQ,Basic Materials,Agricultural Chemicals
20140410,CERU,7.00,7.10,7.66,4,7.66,8500000,19014563,leerink,NASDAQ,Healthcare,Biotechnology
20150701,CFMS,15.00,18.00,20.42,10,20.42,9000000,39086637,jp morgan,NASDAQ,,Health Care
20120503,CG,22.00,22.00,22.45,3,22.45,30500000,30500000,credit suisse,NASDAQ,Financial,Finance
20130405,CGIX,10.00,10.00,10.03,8,10.03,600000,4200717,william blair,NASDAQ,Healthcare,Health Care
20110728,CHEF,15.00,17.00,17.28,0,17.28,9000000,20666667,jefferies,NASDAQ,Services,Consumer Non-Durables
20150716,CHMA,16.00,20.50,21.66,7,22.09,6365000,22974642,barclays,NASDAQ,Healthcare,Health Care
20141106,CHRS,13.50,12.75,12.90,0,12.90,6296300,32051949,credit suisse,NASDAQ,Healthcare,Health Care
20120724,CHUY,13.00,15.00,15.00,0,15.00,5833333,15043428,jefferies,NASDAQ,Services,Consumer Services
20150506,CLCD,10.00,8.50,8.60,0,8.60,5500000,15138989,piper jaffray,NASDAQ,Healthcare,Biotechnology
20140130,CLDN,8.00,9.90,10.15,0,10.15,5500000,17675015,barclays,NASDAQ,Healthcare,Biotechnology
20120425,CLIR,4.00,4.11,4.34,2,4.34,3000000,8157716,mdb,NASDAQ,Industrial Goods,Capital Goods
20150325,CLLS,41.50,41.50,42.04,1,42.04,5500000,34946721,jefferies,NASDAQ,N/A,Health Care
20111116,CLVS,13.00,13.05,13.39,3,13.39,10000000,21663604,credit suisse,NASDAQ,Healthcare,Health Care
20130411,CMRX,14.00,15.14,16.07,6,16.25,7320000,24410085,morgan stanley,NASDAQ,Healthcare,Health Care
20130725,CNAT,11.00,11.00,11.24,0,11.24,6000000,15575485,piper jaffray,NASDAQ,Healthcare,Health Care
20140213,CNCE,14.00,15.75,16.26,5,16.26,6000000,17218121,ubs,NASDAQ,Healthcare,Health Care
20130212,CNOB,28.00,30.50,31.00,0,31.00,1600000,4752951,stifel nicolaus,NASDAQ,Financial,Finance
20141120,CNV,7.00,7.63,7.88,3,7.88,26800000,438914952,morgan stanley,NASDAQ,Services,Specialty Retail Other
20150507,COLL,12.00,12.00,13.00,3,13.00,5800000,19707935,jefferies,NASDAQ,Healthcare,Health Care
20131025,COMM,15.00,15.00,15.42,6,15.42,38461537,185653830,bofa merrill lynch,NASDAQ,Technology,Technology
20130118,CONE,19.00,21.00,22.10,2,22.10,16500000,19413165,morgan stanley,NASDAQ,Financial,Consumer Services
20130926,COVS,10.00,12.60,13.57,1,13.74,6400000,36403000,credit suisse,NASDAQ,Technology,Application Software
20131030,CRTO,31.00,42.00,45.00,0,45.00,8082580,55298218,jefferies,NASDAQ,Technology,Technology
20110317,CSOD,13.00,18.00,20.00,4,20.25,10500000,46636370,goldman sachs,NASDAQ,Technology,Technology
20120322,CSTE,11.00,10.99,11.52,0,11.52,6660000,33366250,credit suisse,NASDAQ,Industrial Goods,Capital Goods
20130802,CTRL,16.00,18.70,19.00,0,19.39,4000000,22094267,bofa merrill lynch,NASDAQ,Technology,Capital Goods
20150619,CYAD,68.56,67.90,67.94,0,67.94,1460000,9307687,piper jaffray,NASDAQ,N/A,Health Care
20140924,CYBR,16.00,25.00,27.00,0,27.00,900000,31657908,barclays,NASDAQ,Technology,Technology
20120208,CZR,9.00,9.06,13.96,10,13.96,1811313,125025500,credit suisse,NASDAQ,Services,Consumer Services
20110511,DATE,11.00,11.00,11.62,5,11.62,7100000,46889394,bofa merrill lynch,NASDAQ,Technology,Internet Information Providers
20141022,DBVT,21.64,23.20,23.97,0,23.97,4277826,N/A,citigroup,NASDAQ,N/A,Health Care
20141003,DERM,16.00,18.00,18.50,0,18.50,7812500,19322429,citigroup,NASDAQ,Healthcare,Health Care
20120727,DFRG,13.00,12.75,12.76,0,12.76,5800000,23794667,piper jaffray,NASDAQ,Services,Consumer Services
20150716,DNAI,17.00,28.68,33.75,5,33.75,8100000,28829138,jefferies,NASDAQ,Healthcare,Biotechnology
20110727,DNKN,19.00,25.00,27.46,6,27.46,22250000,120391613,morgan stanley,NASDAQ,Services,Consumer Services
20140313,DPRX,12.00,14.60,15.86,2,15.86,2750000,8125377,oppenheimer,NASDAQ,Healthcare,Biotechnology
20140130,DRNA,15.00,30.00,34.83,9,34.83,6000000,16627660,jefferies,NASDAQ,Healthcare,Health Care
20140807,DSKY,15.00,17.50,19.05,0,19.05,7700000,7700000,credit suisse,NASDAQ,N/A,N/A
20150605,DTEA,19.00,25.01,26.30,1,26.30,5100000,23155571,goldman sachs,NASDAQ,Consumer Goods,Consumer Non-Durables
20120411,EAC,8.00,8.00,8.25,2,8.25,4800000,9602970,oppenheimer,NASDAQ,Industrial Goods,Aerospace/Defense - Major Diversified
20140806,EARS,6.00,6.10,6.25,0,6.25,9400000,28241275,jefferies,NASDAQ,N/A,Health Care
20140206,EBIO,10.00,10.35,10.99,9,11.30,5000000,15393713,citigroup,NASDAQ,Healthcare,Health Care
20110204,ECYT,6.00,6.40,6.84,0,6.84,12500000,27702357,rbc,NASDAQ,Healthcare,Health Care
20140206,EGLT,12.00,12.50,12.66,0,12.66,4200000,14657503,stifel nicolaus,NASDAQ,Healthcare,Health Care
20140212,EGRX,15.00,15.50,16.44,3,16.44,3350000,13918742,piper jaffray,NASDAQ,Healthcare,Health Care
20131025,EIGI,12.00,11.00,11.48,10,11.64,21051000,126238316,credit suisse,NASDAQ,Technology,Technology
20120330,ENPH,6.00,7.50,7.76,9,7.76,8969697,39290870,morgan stanley,NASDAQ,Technology,Technology
20120425,ENVI,9.00,9.35,9.88,2,9.88,7755000,26657728,goldman sachs,NASDAQ,Technology,Communication Equipment
20130531,EPZM,15.00,20.00,20.80,6,21.37,5142000,27643764,citigroup,NASDAQ,Healthcare,Health Care
20130626,ESPR,14.00,15.20,15.33,5,15.34,5000000,14079305,credit suisse,NASDAQ,Healthcare,Health Care
20150416,ETSY,16.00,31.00,34.85,7,35.00,16666666,110962515,goldman sachs,NASDAQ,,Miscellaneous
20140425,EVAR,11.00,11.00,11.34,0,11.34,5000000,16185797,jefferies,NASDAQ,Healthcare,Medical Appliances & Equipment
20130925,EVOK,12.00,11.15,11.45,0,11.45,2100000,5781752,aegis,NASDAQ,Healthcare,Health Care
20120628,EXA,10.00,10.00,10.13,0,10.13,6250000,13193161,stifel nicolaus,NASDAQ,Technology,Application Software
20141119,EYES,9.00,17.00,22.45,8,22.45,3500000,34625573,mdb,NASDAQ,Healthcare,Health Care
20121012,FANG,17.50,17.82,18.28,8,18.28,12500000,35111532,credit suisse,NASDAQ,Basic Materials,Energy
20131001,FATE,6.00,6.56,7.24,0,7.24,6666667,19156609,bmo,NASDAQ,Healthcare,Health Care
20120518,FB,38.00,42.00,45.00,0,45.00,421233615,633492418,goldman sachs,NASDAQ,Technology,Technology
20110630,FBNK,10.00,11.00,11.50,0,11.50,17192500,15548000,keefe bruyette and woods,NASDAQ,Financial,Finance
20130920,FEYE,20.00,40.30,42.50,10,44.89,15175000,117470849,goldman sachs,NASDAQ,Technology,Technology
20141114,FGEN,18.00,23.00,23.45,1,23.45,8100000,56640106,goldman sachs,NASDAQ,Healthcare,Health Care
20120719,FIVE,17.00,26.05,26.64,10,26.64,9615384,53964948,goldman sachs,NASDAQ,Services,Consumer Services
20140404,FIVN,7.00,7.95,9.35,6,9.35,10000000,46047510,bofa merrill lynch,NASDAQ,Technology,Technology
20110210,FLDM,13.50,13.50,14.20,7,14.20,5558333,18975568,piper jaffray,NASDAQ,Healthcare,Capital Goods
20150129,FLKS,16.00,19.00,19.50,0,19.50,5400000,17805409,jefferies,NASDAQ,Healthcare,Health Care
20140212,FLXN,13.00,16.00,16.12,0,16.12,5000000,14746147,bmo,NASDAQ,Healthcare,Health Care
20130925,FMI,18.00,31.50,33.25,5,33.25,5888888,27172342,goldman sachs,NASDAQ,Healthcare,Health Care
20150619,FOGO,20.00,26.00,26.55,0,26.55,4411764,27253018,jefferies,NASDAQ,Services,Consumer Services
20140918,FOMX,6.00,8.00,11.00,6,11.00,6700000,21475734,barclays,NASDAQ,Healthcare,Consumer Durables
20130808,FOXF,15.00,18.00,18.69,0,18.69,8571429,36317087,piper jaffray,NASDAQ,Consumer Goods,Consumer Non-Durables
20130918,FPRX,13.00,16.00,16.00,0,16.00,4800000,16016807,jefferies,NASDAQ,Healthcare,Health Care
20110722,FRAN,17.00,23.00,23.50,9,24.00,10000000,43525820,goldman sachs,NASDAQ,Services,Consumer Services
20141107,FRPT,15.00,19.75,20.25,1,20.25,10416667,31799037,credit suisse,NASDAQ,Consumer Goods,Consumer Non-Durables
20140502,FRSH,11.00,12.10,12.10,0,12.10,5833333,16967403,jefferies,NASDAQ,Services,Consumer Services
20120710,FSBW,10.00,10.25,10.31,0,10.31,2817500,N/A,keefe bruyette and woods,NASDAQ,Financial,Finance
20130920,FUEL,29.00,59.95,62.50,0,62.50,4000000,32493777,credit suisse,NASDAQ,Services,Advertising Agencies
20130417,FWM,13.00,18.00,18.41,0,18.41,13650000,25811608,credit suisse,NASDAQ,Services,Grocery Stores
20141015,FWP,21.00,18.99,19.00,0,19.00,10500000,45813760,jefferies,NASDAQ,Healthcare,Health Care
20131024,GDEF,10.00,10.00,10.04,1,10.04,6000000,8386935,cowen,NASDAQ,Conglomerates,Conglomerates
20110209,GEVO,15.00,15.52,17.00,4,17.50,7150000,24640360,piper jaffray,NASDAQ,Basic Materials,Basic Industries
20150731,GLBL,15.00,14.00,14.24,9,14.44,45000000,117506045,morgan stanley,NASDAQ,Utilities,Diversified Utilities
20140313,GLMD,13.50,17.00,18.73,1,18.73,2837400,10674843,maxim,NASDAQ,Healthcare,Health Care
20150514,GLPG,42.05,46.30,46.45,5,48.00,6550000,32900453,credit suisse,NASDAQ,,Health Care
20140110,GLYC,8.00,10.40,10.62,0,10.62,7000000,16305497,jefferies,NASDAQ,N/A,Health Care
20100805,GMAN,11.00,11.00,13.51,0,13.51,5357143,18703086,piper jaffray,NASDAQ,Services,Apparel Stores
20110408,GMLP,22.50,24.00,24.65,7,24.80,12000000,23127254,morgan stanley,NASDAQ,,Consumer Services
20140808,GNBC,15.00,16.37,16.75,0,17.35,4687500,25467754,jefferies,NASDAQ,Financial,Finance
20140205,GNCA,12.00,11.70,11.75,0,11.75,5500000,17217104,citigroup,NASDAQ,Healthcare,Health Care
20130621,GOGO,17.00,16.00,16.72,4,16.72,11000000,84918818,morgan stanley,NASDAQ,Technology,Consumer Services
20131122,GOMO,11.22,14.11,15.49,9,16.13,7000000,7000000,credit suisse,NASDAQ,Technology,Application Software
20150520,GPIAU,10.00,10.05,10.05,0,10.05,15000000,18750000,citigroup,NASDAQ,,
20150626,GPP,15.00,15.23,15.70,9,15.70,10000000,15889642,bofa merrill lynch,NASDAQ,Basic Materials,Basic Industries
20140626,GPRO,24.00,28.65,31.00,8,33.00,17800000,17800000,barclays,NASDAQ,Consumer Goods,Miscellaneous
20111104,GRPN,20.00,28.00,31.14,4,31.14,35000000,635403352,credit suisse,NASDAQ,Technology,Technology
20140925,GWGH,12.50,12.25,17.00,9,17.52,800000,5870168,mlv,NASDAQ,N/A,Finance
20141120,HABT,18.00,30.00,36.00,3,36.00,5000000,8224550,piper jaffray,NASDAQ,Services,Consumer Services
20130419,HAWK,23.00,25.00,25.47,0,25.84,10000000,10000000,goldman sachs,NASDAQ,Financial,Finance
20150723,HCACU,10.00,10.00,10.05,0,10.05,17500000,21875000,cantor fitzgerald,NASDAQ,,
20141212,HDP,16.00,24.00,24.35,0,24.35,6250000,41617451,credit suisse,NASDAQ,N/A,Technology
20130627,HDS,18.00,18.00,18.25,0,18.44,53191489,183770155,credit suisse,NASDAQ,Services,Consumer Services
20130208,HIIQ,14.00,14.12,14.38,0,14.38,4666667,4666667,credit suisse,NASDAQ,Healthcare,Finance
20150707,HLG,7.00,7.50,7.50,0,7.50,2858000,1429000,network 1,NASDAQ,Services,Consumer Services
20131114,HMHC,12.00,14.00,15.96,7,15.96,18250000,139955578,goldman sachs,NASDAQ,Services,Consumer Services
20120210,HMST,44.00,47.00,49.00,0,49.00,1896442,3584578,fbr,NASDAQ,Financial,Finance
20140731,HQY,14.00,20.00,20.00,0,20.00,9100000,49596105,jp morgan,NASDAQ,Technology,Miscellaneous
20141203,HSGX,11.00,11.35,12.97,7,12.97,5909091,12756805,canaccord genuity,NASDAQ,Healthcare,Health Care
20130724,HTBX,10.00,10.00,10.19,1,10.19,2500000,6086942,aegis,NASDAQ,Healthcare,Health Care
20150506,HTGM,14.00,14.00,14.09,0,14.09,3570000,6735965,leerink,NASDAQ,Healthcare,Capital Goods
20110728,HZNP,9.00,9.00,9.20,1,9.20,5500000,19527951,stifel nicolaus,NASDAQ,Healthcare,Health Care
20130403,IBTX,26.00,30.00,31.00,0,31.00,3200000,11469707,sandler o'neill,NASDAQ,Financial,Finance
20150116,ICBK,15.75,16.35,16.50,7,17.00,1180000,5497540,robert w baird,NASDAQ,Financial,Finance
20121011,ICPT,15.00,19.40,20.40,2,20.40,5000000,15733483,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20140724,IMDZ,12.00,12.15,12.69,9,12.81,5000000,15768867,jefferies,NASDAQ,Healthcare,Health Care
20111118,IMI,10.00,10.00,10.01,0,10.01,9650000,42133168,morgan stanley,NASDAQ,Technology,Technology
20140214,INGN,16.00,16.00,16.12,0,16.12,4411763,18048936,jp morgan,NASDAQ,Healthcare,Health Care
20140725,INNL,9.00,9.00,9.51,8,9.51,6500000,N/A,piper jaffray,NASDAQ,Healthcare,Drugs - Generic
20150212,INOV,27.00,33.16,33.75,0,33.75,22222222,22222222,goldman sachs,NASDAQ,Technology,Technology
20130502,INSY,8.00,8.50,8.94,5,8.94,4000000,20795227,jmp,NASDAQ,Healthcare,Health Care
20130305,IPDN,8.00,7.93,8.20,3,8.20,2625000,6318227,aegis,NASDAQ,Technology,Technology
20131122,IPWR,5.00,5.25,5.50,0,5.50,3000000,6200357,northland,NASDAQ,Industrial Goods,Energy
20120511,IRG,14.00,16.85,17.36,6,17.36,5769231,24750929,credit suisse,NASDAQ,Services,Restaurants
20140716,IRMD,6.25,10.00,11.27,1,11.27,2016000,10416000,roth,NASDAQ,Healthcare,Health Care
20140701,ISTR,14.00,14.23,14.53,5,14.53,2875000,6820029,sandler o'neill,NASDAQ,Financial,Finance
20150218,ITEK,6.00,6.10,6.20,0,6.20,6667000,15877490,piper jaffray,NASDAQ,Healthcare,Biotechnology
20150615,IVTY,12.00,12.75,13.89,9,15.00,4000000,12701092,piper jaffray,NASDAQ,Healthcare,Health Care
20150513,JAGX,7.00,7.00,7.00,0,7.00,2860000,8119923,bmo,NASDAQ,Healthcare,Health Care
20140522,JD,19.00,21.75,22.69,10,22.80,93685620,93685620,bofa merrill lynch,NASDAQ,Technology,Consumer Services
20111213,JIVE,12.00,15.12,16.50,0,16.50,13439600,59066276,goldman sachs,NASDAQ,Technology,Application Software
20141212,JRVR,21.00,21.32,21.50,1,21.50,11000000,28540350,bmo,NASDAQ,Financial,Finance
20141111,JYNT,6.50,6.62,7.12,8,7.12,3000000,9171601,roth,NASDAQ,Healthcare,Miscellaneous
20140409,KANG,14.00,16.50,16.78,1,17.25,10904846,10904846,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20130131,KBIO,8.00,8.16,8.25,0,8.25,8750000,24127884,leerink,NASDAQ,Healthcare,Biotechnology
20101001,KEYW,10.00,10.30,10.57,9,10.57,9100000,23786838,suntrust robinson humphrey,NASDAQ,Technology,Technology
20131212,KIN,7.00,8.75,10.19,3,10.59,7500000,15047881,bmo,NASDAQ,Healthcare,Health Care
20140620,KITE,17.00,25.45,27.25,9,29.22,7500000,36866629,credit suisse,NASDAQ,Healthcare,Biotechnology
20130531,KMDA,9.25,9.71,10.24,6,10.25,5582636,34306634,jefferies,NASDAQ,N/A,Health Care
20150416,KMPH,11.00,11.75,12.21,4,12.33,5090909,13462674,rbc,NASDAQ,Healthcare,Health Care
20131106,KPTI,16.00,17.86,19.09,8,19.09,6800000,28729593,bofa merrill lynch,NASDAQ,Healthcare,Health Care
20150402,KRNT,10.00,12.00,13.00,4,13.00,7100000,28701965,barclays,NASDAQ,Industrial Goods,Capital Goods
20140508,KTWO,15.00,15.00,15.23,2,15.23,8825000,37085906,piper jaffray,NASDAQ,Healthcare,Health Care
20121011,KYTH,16.00,18.49,20.00,6,20.59,4400000,17365648,goldman sachs,NASDAQ,Healthcare,Drug Manufacturers - Major
20130129,LAND,15.00,15.16,15.49,0,15.49,3333334,6083334,janney montgomery scott,NASDAQ,Financial,Consumer Services
20131009,LDRH,15.00,18.50,19.42,9,19.42,5000000,22657199,piper jaffray,NASDAQ,Healthcare,Medical Appliances & Equipment
20150129,LENS,10.00,9.25,9.32,2,9.32,4166667,13333334,jefferies,NASDAQ,Healthcare,Health Care
20131107,LGIH,11.00,12.26,12.85,6,12.85,9000000,19413449,jp morgan,NASDAQ,Financial,Capital Goods
20150507,LIFE,14.00,13.25,13.49,7,14.04,5360000,22549739,citigroup,NASDAQ,Healthcare,Health Care
20140227,LMNS,12.00,12.50,13.19,10,13.37,6250000,9470635,credit suisse,NASDAQ,Healthcare,Medical Appliances & Equipment
20141114,LMRK,19.00,18.75,18.75,0,18.75,2650000,4702665,rbc,NASDAQ,Financial,Consumer Services
20121012,LNCO,36.50,36.75,37.38,3,37.50,30250000,30250000,rbc,NASDAQ,Basic Materials,Independent Oil & Gas
20150625,LNTH,6.00,6.12,6.60,8,6.60,10833334,29360653,credit suisse,NASDAQ,N/A,Health Care
20150723,LOB,17.00,18.50,18.50,0,18.50,4800000,33454860,sandler o'neill,NASDAQ,N/A,Finance
20140725,LOCO,15.00,19.00,19.84,3,19.84,7142857,35858407,jefferies,NASDAQ,Services,Consumer Services
20140801,LOXO,13.00,13.07,13.42,0,13.42,5261538,15940987,stifel nicolaus,NASDAQ,Healthcare,Health Care
20101118,LPLA,30.00,33.05,33.84,7,33.84,15657482,107183866,goldman sachs,NASDAQ,Financial,Finance
20120329,MACK,7.00,6.25,6.44,0,6.47,14300000,92396254,jp morgan,NASDAQ,Healthcare,Health Care
20150619,MB,14.00,16.22,16.25,0,16.25,7150000,7150000,credit suisse,NASDAQ,Technology,Technology
20130802,MBII,12.00,13.00,13.61,0,13.61,4750000,18267515,jefferies,NASDAQ,Basic Materials,Basic Industries
